,Date,Fuel_Price
161,2011-10-17,2.7979782082324456
162,2011-10-18,2.6930167844522965
163,2011-10-19,2.78510162601626
164,2011-10-20,2.8089999999999997
165,2011-10-24,2.7428661616161616
166,2011-10-25,2.707581881533101
167,2011-10-26,2.735210407239819
168,2011-10-27,2.715530612244898
169,2011-10-31,2.750780777537797
170,2011-11-01,2.6837602905569007
171,2011-11-02,2.4617500000000003
172,2011-11-03,2.814060606060606
173,2011-11-04,2.93
174,2011-11-07,2.7228810483870967
175,2011-11-08,2.7401016949152543
176,2011-11-09,2.733362760834671
177,2011-11-10,2.69695
178,2011-11-14,2.7340036363636364
179,2011-11-15,2.6922715447154473
180,2011-11-16,2.7193550600343053
181,2011-11-17,2.815891304347826
182,2011-11-21,2.661383838383838
183,2011-11-22,2.7391096837944664
