epoch,loss,mae,msle,val_loss,val_mae,val_msle
58,0.0005641304887831211,0.01756398379802704,0.0003687758289743215,0.0007106199627742171,0.019878877326846123,0.0003806228342000395
59,0.0005805891123600304,0.017837753519415855,0.0003758479724638164,0.0007519852952100337,0.02023977041244507,0.0004042190848849714
60,0.0005343945813365281,0.016988515853881836,0.0003456059785094112,0.0009109453530982137,0.021826768293976784,0.0004903661319985986
61,0.0005778982304036617,0.01796557568013668,0.0003765854344237596,0.0008320239721797407,0.02108331024646759,0.00044732107198797166
62,0.0005645960918627679,0.01780194602906704,0.0003676646447274834,0.000817365653347224,0.02097197063267231,0.00043866087798960507
63,0.000560797459911555,0.01779254898428917,0.0003654810134321451,0.0008100044797174633,0.02085498347878456,0.00043629229185171425
64,0.0005503505817614496,0.017547691240906715,0.0003582569770514965,0.0007535562617704272,0.02078152634203434,0.0004018750914838165
65,0.000525448122061789,0.01704711839556694,0.0003433398378547281,0.0008711888804100454,0.0218247901648283,0.0004662814608309418
66,0.0005411384627223015,0.017255064100027084,0.00035403689253143966,0.0008815042674541473,0.021877888590097427,0.0004724276368506253
67,0.0005334157031029463,0.01723971962928772,0.00034892515395767987,0.0009396165842190385,0.022595824673771858,0.0005034334608353674
68,0.0005509642069227993,0.01740916445851326,0.0003605788224376738,0.0007344316691160202,0.020203847438097,0.0003938634763471782
69,0.0005228311638347805,0.017186380922794342,0.00034210868761874735,0.000904507003724575,0.021867359057068825,0.00048657107981853187
70,0.0005453757476061583,0.01742301695048809,0.00035796870361082256,0.0007551040616817772,0.020581910386681557,0.0004042907676193863
71,0.0005170527147129178,0.016794361174106598,0.0003399046545382589,0.0007542352541349828,0.020391477271914482,0.000404883932787925
72,0.0005495118093676865,0.01750142127275467,0.0003597815812099725,0.0008632317767478526,0.021441100165247917,0.00046435429248958826
73,0.0005254153511486948,0.017157012596726418,0.00034721355768851936,0.0007796267163939774,0.020698517560958862,0.0004188154125586152
74,0.0005147405317984521,0.016902325674891472,0.00033700052881613374,0.0010051593417301774,0.024151558056473732,0.0005337228649295866
75,0.0005456545040942729,0.01744006760418415,0.00035635806852951646,0.0008362010703422129,0.021261373534798622,0.00044925312977284193
76,0.0005446119466796517,0.01746823638677597,0.00035646188189275563,0.0007557925418950617,0.020903129130601883,0.0004026750393677503
77,0.0005296532763168216,0.01698293536901474,0.00034774502273648977,0.0008615256519988179,0.021639149636030197,0.0004626536392606795
78,0.0005105995223857462,0.0168472807854414,0.0003355736844241619,0.0007860218756832182,0.020670516416430473,0.0004219800466671586
79,0.0005194377154111862,0.01700538583099842,0.0003398096305318177,0.0011824422981590033,0.026248665526509285,0.0006284408154897392
80,0.0005599170690402389,0.017449108883738518,0.00036691376590169966,0.000811711885035038,0.021260827779769897,0.000435183581430465
81,0.0005301740602590144,0.017196057364344597,0.000351433118339628,0.0007528403075411916,0.02038225159049034,0.0004039752820972353
82,0.0005717872991226614,0.01787768118083477,0.0003722159017343074,0.0007868006941862404,0.021557137370109558,0.00041772762779146433
83,0.0005289901746436954,0.017241857945919037,0.00034657702781260014,0.0008034659549593925,0.020981213077902794,0.0004316408303566277
84,0.0005329505656845868,0.017415925860404968,0.00035313659464009106,0.0008713658899068832,0.0232966598123312,0.00045795051846653223
85,0.0005454899510368705,0.01744600385427475,0.0003592996799852699,0.0008580787689425051,0.021358368918299675,0.00046192205627448857
86,0.0005749842966906726,0.01801784709095955,0.000377409509383142,0.0008854209445416927,0.022017180919647217,0.0004741656593978405
87,0.0005394108011387289,0.017535235732793808,0.00035902304807677865,0.0008032320183701813,0.020890075713396072,0.0004316221456974745
88,0.0005411076126620173,0.017524512484669685,0.0003581684723030776,0.0009525185450911522,0.023166393861174583,0.0005075603257864714
89,0.0005303912912495434,0.01727353222668171,0.0003504699852783233,0.0008613624377176166,0.021376967430114746,0.00046399718848988414
90,0.0005132117075845599,0.01677507534623146,0.00033877542591653764,0.0007723986636847258,0.02075732685625553,0.00041431139106862247
91,0.000534798193257302,0.017162548378109932,0.000351213471731171,0.0007051514112390578,0.019942007958889008,0.00037723476998507977
92,0.0005176305421628058,0.016872035339474678,0.0003419988788664341,0.0010381012689322233,0.02428499050438404,0.0005535578238777816
93,0.0005376249318942428,0.0173821821808815,0.0003573743160814047,0.0008049469906836748,0.02084783837199211,0.0004332024836912751
94,0.0005037086666561663,0.01696939952671528,0.00033423793502151966,0.0007687266916036606,0.02066853456199169,0.00041264313040301204
95,0.0004954730975441635,0.016597986221313477,0.0003265460254624486,0.0009876213734969497,0.023619426414370537,0.0005262391641736031
96,0.0005304697551764548,0.01738481968641281,0.0003519248857628554,0.000780295638833195,0.020716991275548935,0.0004186334554105997
97,0.0005490216426551342,0.01756923645734787,0.0003571488778106868,0.0007559453952126205,0.02090274915099144,0.0004028855764772743
98,0.0005243486957624555,0.017350193113088608,0.000349844922311604,0.0009270034497603774,0.022885678336024284,0.000494659470859915
99,0.0005510083283297718,0.017842045053839684,0.0003669254947453737,0.0007988769211806357,0.021867191419005394,0.0004230740887578577
100,0.0005392124876379967,0.017495108768343925,0.00036198232555761933,0.0007422786438837647,0.020373618230223656,0.00039803414256311953
101,0.0004936925251968205,0.01671850122511387,0.00032978798844851553,0.0008778227493166924,0.022018680348992348,0.0004695962998084724
102,0.0005419846856966615,0.017242437228560448,0.0003587875980883837,0.0008236802532337606,0.02131395787000656,0.00044243165757507086
103,0.0005199082661420107,0.017193503677845,0.0003417742846067995,0.000988996704109013,0.02363433502614498,0.0005273371934890747
104,0.0005264058709144592,0.017330564558506012,0.0003524557105265558,0.0011306171072646976,0.02586723305284977,0.0005982384900562465
105,0.0005174293764866889,0.017098048701882362,0.00034502806374803185,0.0008550140773877501,0.02166939154267311,0.00045814772602170706
106,0.0005312372231855989,0.0173213928937912,0.0003523846680764109,0.0010184289421886206,0.024088189005851746,0.0005427179858088493
107,0.0005037492956034839,0.016978289932012558,0.00033596213324926794,0.0009110933169722557,0.02398698963224888,0.00047806178918108344
108,0.0005169801297597587,0.017073648050427437,0.0003429524367675185,0.0008904028218239546,0.02198689617216587,0.0004784000921063125
109,0.0005242226761765778,0.01730031706392765,0.00034993141889572144,0.0007436833693645895,0.020509015768766403,0.00039826997090131044
110,0.0005066628218628466,0.016668133437633514,0.00033364808768965304,0.0007907653925940394,0.02082555927336216,0.0004242110881023109
111,0.0005279735778458416,0.017475826665759087,0.00035450575524009764,0.0009603844373486936,0.022863704711198807,0.000515547813847661
112,0.000539126165676862,0.017455829307436943,0.00035680964356288314,0.0007651422056369483,0.020588595420122147,0.00041041633812710643
113,0.0005170733202248812,0.017018785700201988,0.00034422820317558944,0.0010388457449153066,0.024303121492266655,0.000553659803699702
114,0.0005392467137426138,0.017208606004714966,0.0003534058341756463,0.0007626716396771371,0.02052142657339573,0.0004096377524547279
115,0.0005371954757720232,0.01763255149126053,0.00035431041033007205,0.0008093913784250617,0.02101176232099533,0.0004349309019744396
116,0.0005616164417006075,0.01781872659921646,0.00037574919406324625,0.0007175382343120873,0.01999199576675892,0.0003849877684842795
117,0.0005250099347904325,0.01717873476445675,0.00034753596992231905,0.0008075551595538855,0.022064587101340294,0.00042628945084288716
118,0.0005307203973643482,0.017091115936636925,0.00034987341496162117,0.0007164053386077285,0.020003419369459152,0.00038390629924833775
119,0.000545258168131113,0.01759634166955948,0.0003583180077839643,0.0009533719858154655,0.023076245561242104,0.0005094261141493917
120,0.0005478478851728141,0.01738709956407547,0.0003606285899877548,0.000826491741463542,0.02117055468261242,0.0004440653428900987
121,0.00050488265696913,0.016932575032114983,0.000336420169332996,0.0009004705934785306,0.02235148847103119,0.000482367497170344
122,0.0005283565260469913,0.017457108944654465,0.00035353211569599807,0.0007732114754617214,0.02052261121571064,0.0004159162344876677
