epoch,loss,mae,msle,val_loss,val_mae,val_msle
25,0.0006214257446117699,0.018133822828531265,0.00039350229781121016,0.000993969151750207,0.023207398131489754,0.0005323538207449019
26,0.0006209880230017006,0.018275640904903412,0.0003961609909310937,0.000887864560354501,0.022051719948649406,0.0004744516918435693
27,0.0006209975108504295,0.017983032390475273,0.0003966313088312745,0.0011201601009815931,0.024806713685393333,0.0005982447182759643
28,0.0006526829092763364,0.018397856503725052,0.0004107997810933739,0.0010345112532377243,0.02386496774852276,0.0005515179364010692
29,0.0006102992338128388,0.01826522871851921,0.0003893620159942657,0.0013693419750779867,0.028442326933145523,0.0007200735853984952
30,0.0006396297249011695,0.018286872655153275,0.0004036888713017106,0.0008577970438636839,0.021460987627506256,0.00045962262083776295
31,0.0006025605252943933,0.018058419227600098,0.0003896651032846421,0.0017145480960607529,0.03291110321879387,0.000893238524440676
32,0.0005942992866039276,0.01794252172112465,0.00038131981273181736,0.0011205330956727266,0.024996256455779076,0.0005964958108961582
33,0.0005716445739381015,0.017593102529644966,0.00036604423075914383,0.00120708835311234,0.02619289420545101,0.0006413406226783991
34,0.0006284386035986245,0.018668796867132187,0.0003986325755249709,0.000894260301720351,0.02248191274702549,0.000476912158774212
35,0.0006087722722440958,0.018055010586977005,0.0003894855035468936,0.0008660027524456382,0.022045686841011047,0.00046265526907518506
36,0.0006267883582040668,0.018386732786893845,0.0003984493378084153,0.0008769251871854067,0.02173435688018799,0.0004694300005212426
37,0.0006071472889743745,0.017828499898314476,0.00038332317490130663,0.00077914068242535,0.02063511125743389,0.0004176154616288841
38,0.0006090972456149757,0.01808728463947773,0.0003891498490702361,0.0012603504583239555,0.026879766955971718,0.000666566367726773
39,0.0005685390788130462,0.017520127817988396,0.00036666655796580017,0.0009045459446497262,0.022332482039928436,0.00048412728938274086
40,0.0006314890342764556,0.018171755596995354,0.00040122694917954504,0.0009988757083192468,0.023384923115372658,0.0005343899829313159
41,0.0005733388825319707,0.01772160641849041,0.00036943532177247107,0.0009631772991269827,0.022964289411902428,0.0005162014276720583
42,0.0005354880704544485,0.016765816137194633,0.00034273858182132244,0.0014289204264059663,0.029581362381577492,0.0007471482967957854
43,0.0005625360645353794,0.017526857554912567,0.00036487425677478313,0.000981164281256497,0.023306649178266525,0.0005240073660388589
44,0.0005735839367844164,0.0176626518368721,0.0003724813577719033,0.0016017844900488853,0.03165338188409805,0.0008393803145736456
45,0.0005246293731033802,0.017112746834754944,0.0003416361578274518,0.0008751911809667945,0.022002385929226875,0.0004683386068791151
46,0.0006333364290185273,0.01893886923789978,0.00041325102210976183,0.0010819281451404095,0.02429213747382164,0.0005789822316728532
47,0.0005731348064728081,0.01770283468067646,0.00037243435508571565,0.0010893263388425112,0.02480761706829071,0.0005779131897725165
48,0.0005763664375990629,0.018068930134177208,0.0003790885675698519,0.0008602235466241837,0.02241579070687294,0.000457504007499665
49,0.0005476038786582649,0.01725495420396328,0.0003537981538102031,0.0008596909465268254,0.02170547842979431,0.000460934272268787
50,0.0005799179198220372,0.01783527061343193,0.0003781196428462863,0.0017715753056108952,0.03326081484556198,0.000925650994759053
51,0.0006488299113698304,0.019236242398619652,0.00042163353646174073,0.0011574767995625734,0.025259915739297867,0.0006176651222631335
52,0.000572571181692183,0.01771474815905094,0.0003746180154848844,0.0010805903002619743,0.024472542107105255,0.0005761373322457075
53,0.0005367533303797245,0.017088161781430244,0.00034967620740644634,0.0008214247063733637,0.021518178284168243,0.0004385118663776666
54,0.0005296833114698529,0.017179226502776146,0.0003440265136305243,0.0010220068506896496,0.02345842681825161,0.0005474577192217112
55,0.0005557272816076875,0.017169279977679253,0.0003602805081754923,0.0010604202980175614,0.024235142394900322,0.0005650496459566057
56,0.0005919404793530703,0.018355906009674072,0.00038750667590647936,0.0009783976711332798,0.02366301231086254,0.000519840104971081
57,0.0005541812279261649,0.017334749922156334,0.00035868678241968155,0.0009002560982480645,0.023226065561175346,0.0004774126864504069
58,0.0005605623591691256,0.01769719459116459,0.0003682517271954566,0.0009716462227515876,0.02319061942398548,0.0005181555752642453
59,0.0005452108453027904,0.017373789101839066,0.0003594247391447425,0.0018979497253894806,0.035302866250276566,0.0009811276104301214
60,0.0005394450854510069,0.01742481254041195,0.00035612937062978745,0.001352965016849339,0.027975473552942276,0.0007178125670179725
61,0.000572343822568655,0.017774811014533043,0.00037328735925257206,0.0011307173408567905,0.02508850023150444,0.0006022689049132168
62,0.0005421389359980822,0.017383640632033348,0.00035381256020627916,0.0011320776538923383,0.0254045519977808,0.0005995783139951527
63,0.000533898884896189,0.017096716910600662,0.00035188719630241394,0.000918715086299926,0.0228303000330925,0.0004891494754701853
64,0.0005562032456509769,0.01754847913980484,0.00036620142054744065,0.0008147115004248917,0.021133244037628174,0.00043665041448548436
65,0.0005424320115707815,0.017559047788381577,0.0003595845482777804,0.0016567017883062363,0.03230009600520134,0.00086640112567693
66,0.0005254910211078823,0.016997916623950005,0.000344709464116022,0.0009957447182387114,0.023478960618376732,0.0005314060254022479
67,0.0005370313883759081,0.017446639016270638,0.0003539463214110583,0.0011046811705455184,0.024893827736377716,0.0005882596597075462
68,0.0005528354668058455,0.017585573717951775,0.0003643303061835468,0.0010644952999427915,0.024552714079618454,0.0005637407884933054
69,0.0005319796036928892,0.0169875118881464,0.00035075133200734854,0.0008111982024274766,0.021583523601293564,0.0004311279917601496
70,0.0005515895900316536,0.017208797857165337,0.00036112804082222283,0.0009734638151712716,0.023384975269436836,0.0005177183775231242
71,0.0005398768116720021,0.01741986721754074,0.0003592398134060204,0.0010302838636562228,0.023637810721993446,0.000552164507098496
72,0.0005482281558215618,0.017423968762159348,0.00035933402250520885,0.0008323352667503059,0.021263418719172478,0.00044693349627777934
73,0.0005404922994785011,0.017255153506994247,0.0003523924096953124,0.0011841844534501433,0.02602575719356537,0.0006269384757615626
74,0.0005445709102787077,0.01776910200715065,0.0003638736961875111,0.0010652346536517143,0.024495121091604233,0.000566273694857955
75,0.0005286978557705879,0.017385879531502724,0.0003505201020743698,0.0008875729399733245,0.02210560254752636,0.00047520219231955707
76,0.0005482211709022522,0.017415549606084824,0.0003597873728722334,0.0011424990370869637,0.025357866659760475,0.0006071990937925875
77,0.0005498019745573401,0.0174018032848835,0.00036158502916805446,0.0009002081351354718,0.02228827401995659,0.0004812953120563179
78,0.0005438679363578558,0.017605086788535118,0.00035737446160055697,0.001405825954861939,0.02915635146200657,0.0007420030306093395
79,0.0005097327521070838,0.016983192414045334,0.0003376610402483493,0.0011043678969144821,0.0247933492064476,0.0005888848681934178
80,0.0005456042708829045,0.017443135380744934,0.0003603772202041,0.0011631976813077927,0.02535424754023552,0.0006224322132766247
81,0.0005283757345750928,0.017332037910819054,0.000352267874404788,0.0010263671865686774,0.023884596303105354,0.0005488942260853946
82,0.0005670654354617,0.01779567450284958,0.00037210353184491396,0.0009961636969819665,0.023336904123425484,0.0005341932992450893
83,0.0005402269889600575,0.01752503030002117,0.00035524493432603776,0.001029366860166192,0.023675914853811264,0.0005519221886061132
84,0.0005226849461905658,0.017028992995619774,0.00034461828181520104,0.0016085536917671561,0.03165272995829582,0.0008442201651632786
85,0.0005383816314861178,0.01746400259435177,0.00035566528094932437,0.0012612630380317569,0.027331240475177765,0.0006637786864303052
86,0.0005394606268964708,0.01718166656792164,0.00035685140755958855,0.001072778133675456,0.02455749921500683,0.000571230601053685
87,0.0005508500034920871,0.017415357753634453,0.0003615276073105633,0.0009396556415595114,0.022511247545480728,0.0005036621005274355
88,0.000522336398717016,0.017323115840554237,0.0003504142805468291,0.0010751475347205997,0.0246201753616333,0.0005709536490030587
89,0.0005173602257855237,0.01706111989915371,0.00034129663254134357,0.0008124645100906491,0.02104972116649151,0.00043575410381890833
90,0.000523967610206455,0.01714586280286312,0.000347763707395643,0.0014082682318985462,0.028955332934856415,0.0007425273070111871
91,0.0005319849587976933,0.017424335703253746,0.0003555279690772295,0.0010258936090394855,0.02377360127866268,0.0005478733801282942
92,0.000541071523912251,0.0172963235527277,0.0003563868231140077,0.0008481030818074942,0.02150178886950016,0.0004551796882878989
93,0.0005349693819880486,0.017420127987861633,0.00035632867366075516,0.0018030828796327114,0.03372573107481003,0.0009418599656783044
94,0.0005648385267704725,0.017774241045117378,0.0003734267083927989,0.001261619501747191,0.026839036494493484,0.0006671021110378206
95,0.0005381851806305349,0.017516396939754486,0.0003555439761839807,0.0014376832405105233,0.029809655621647835,0.0007565581472590566
96,0.0005604330217465758,0.01767975650727749,0.0003685341216623783,0.0010688063921406865,0.02421361394226551,0.0005727294483222067
97,0.0005387102719396353,0.017473915591835976,0.0003597790782805532,0.001058376394212246,0.024171149358153343,0.0005651091341860592
98,0.000512817467097193,0.01680401712656021,0.0003375916858203709,0.0011697383597493172,0.025722473859786987,0.000621294544544071
99,0.0005147478077560663,0.01703900657594204,0.0003438938583713025,0.0008049580501392484,0.021226635202765465,0.0004302067682147026
100,0.0005425555864349008,0.017398828640580177,0.0003568227984942496,0.0015476297121495008,0.031147368252277374,0.0008101511048153043
101,0.0005164993926882744,0.017134685069322586,0.00034365218016318977,0.0011239141458645463,0.025167251005768776,0.0005975044914521277
102,0.0005568425403907895,0.017699597403407097,0.0003675835905596614,0.0008730250992812216,0.021947789937257767,0.00046801191638223827
103,0.0005552606307901442,0.017509175464510918,0.00036721324431709945,0.0007836302975192666,0.020809194073081017,0.00041948570287786424
104,0.0005416568601503968,0.017508190125226974,0.0003579751355573535,0.001414625789038837,0.02901196852326393,0.000744223187211901
105,0.0005191438249312341,0.01714703068137169,0.000344282656442374,0.001982900546863675,0.0362657755613327,0.0010294908424839377
106,0.0005294134025461972,0.017278406769037247,0.00034947931999340653,0.0008401880040764809,0.021186944097280502,0.0004514943575486541
107,0.0005432737525552511,0.017522992566227913,0.00036149233346804976,0.001586942933499813,0.03134419396519661,0.0008365258690901101
108,0.0005029002786614001,0.016693392768502235,0.00033585081109777093,0.0012396129313856363,0.026689114049077034,0.0006558000459335744
109,0.0005289154360070825,0.01739637367427349,0.00035136015503667295,0.0007977482164278626,0.02129318006336689,0.00042523726006038487
110,0.0005304808728396893,0.017308661714196205,0.0003494588891044259,0.000951332796830684,0.022647961974143982,0.0005106998141855001
111,0.0005132954684086144,0.017099915072321892,0.00034415218397043645,0.000928410270716995,0.02250058948993683,0.0004968902794644237
112,0.000516578380484134,0.01723090000450611,0.0003445943002589047,0.0010169051820412278,0.023747961968183517,0.0005423700204119086
